text,price
"Hooded flannel Women/Tops & Blouses/Button Down Shirt NA Size medium, but I think it fits like a small. EUC. No flaws!",13
Tory Burch zip card case Women/Women's Accessories/Wallets Tory Burch New auth Tory Burch mercer half zip card case in carnation red. Leather material. Gold tone hardware. Back slip pocket. Price is Firm.,60
Pink Sweater Women/Sweaters/Hooded NA Size Medium! No rips no tears! Worn maybe twice! Too tight on me! Free shipping :),25
"Gym shark flex Women/Athletic Apparel/Pants, Tights, Leggings Gymshark New with tags and original packaging m",64
Bundle for Kiki's Kloset Women/Women's Handbags/Other NA Requested bundle for KIki's Kloset,16
Youth Under Armour Shirt Women/Athletic Apparel/Shirts & Tops Under Armour No description yet,8
"Choose Your Palette Set Women/Jewelry/Earrings NA Hello :o) I offer Same Day and Next Day shipping! This listing contains the following items: ** CHOOSE YOUR COLOR PALETTE ** message me the number after you order or you will receive the pictured number 1. 1 - 15 Color concealer contour creams palette 4 - Blackhead remover packet (6g) 1 - Pimple acne blemish extractor tool 2 - Small Beauty Blender type sponge (Random Color) Concealer Case Size: 15cm x 10cm x 1cm Diameter per each color around 2.6cm Combines 15 colors in one palette; creates more than 1,000 amazing looks. Uses the most commonly applied shades ensure the best natural skin color and is suitable to use as bronzer. The light color is suitable for redness and acne. The medium color is perfect for dark shadows under-eye. The dark color provides exceptional camouflage and adheres well to skin. Conceals blemishes such as wrinkles, scars and black circles. With natural, gentle and nourishing formula, it can maintain the perfect look all day long",12
Tory Burch Reva Flats Authentic Women/Shoes/Flats Tory Burch Authentic Tory Burch Reva Flats - Black with gold emblem. Have been worn but def have life left. Size 7.5. Only minor scuffs which I colored in with a sharpie seen on 3rd and 4th pic. Good condition! Please review pictures. Make me an offer. Originally paid [rm],65
Bathing Suit Women/Swimwear/Two-Piece NA **THIS IS A 10/12 KIDS SIZE** from justice been used a few times,10
Oscar the Grouch Flat Bill Men/Men's Accessories/Hats NA No description yet,9
Melanie Martinez sticker pack Handmade/Paper Goods/Sticker NA Glossy or Matte Waterproof Permanent,5
"Brand new pleated wrap dress Women/Dresses/Knee-Length NA ""Note: I have two of these! Green/blue pleated wrap dress. New with tags. Light and stretchy material for comfort and a flattering shape, and nice enough for work or a night out. Length: 34"""" Fabric Type: 96% Polyester, 4% Spandex. Size Medium. Original price [rm]. Happy to bundle! Visit my closet for more Forever21, H&M, NYMPHE, JustFab, BCBGeneration, Charlotte Russe, Derek Heart, Delirious, Mossimo, Xhilaration.""",16
"Tsum Tsum Lot Goofy And Pooh Large Med Kids/Toys/Stuffed Animals & Plush Disney Listed here are a lot of 2 Disney Tsum Tsums ( Large Winnie the Pooh and Medium Goofy ). Ever since I got them, they have been sitting inside of a bin. Both are in great shape, although Poohs tags are extremely creased and he has these lines on his belly. Also, the price on his tags are ripped off since he was a gift. Other than that, they are in great shape and are looking for a new home! I want these GONE! Items are from a smoke free environment, but NOT from a pet free environment (I share my household with two dogs, although they are never near my collection). * PLEASE INSPECT THE PHOTOS CAREFULLY INCASE I MAY HAVE MISSED SOMETHING * Have any questions? Feel free to contact me and I will reply as soon as possible! Thanks for checking out my listing! Have a nice day :)!",26
Baby girl black bling converse Kids/Girls 0-24 Mos/Shoes Nike Brand new never worn black size 2 bling converse. Interchangeable laces.,18
Family Game Night Wii Electronics/Video Games & Consoles/Games Nintendo Free shipping. Great condition.,7
"Vintage Glass Salt & Pepper Shakers Vintage & Collectibles/Housewares/Glass NA ""3 3/4"""" tall glass with silver tops. One has some rust. Please look at pictures close before purchasing. Thank you""",10
"Morphe 35T Pallette New! Beauty/Makeup/Makeup Palettes Morphe Cosmetics This palette is in great condition, I recieved it as a gift but personally don't like the shades in the palette so I haven't had any use for it. I've swatched a few shades once but that's it. The palette is like new and is a great deal for anyone in search of it because morphe's shipping prices can be pretty expensive! Please contact me with any questions!",24
Keep collective rose gold bracelet charm Women/Jewelry/Bracelets NA Keep collective rose gold bracelet with charm,30
"XBOX 360: Madden NFL 16 Electronics/Video Games & Consoles/Games Xbox Game has scratches on the book , but still good. Experience Draft championships, an all-new fast- past way to play online where you'll draft your fantasy team of NFL superstars and legends, then take them to the field to battle out against the computer or in head to head matchup. All- new QB controls including body-relative throws and enhanced touch passes provide you with unprecedented depth and control with under center",24
"Disney Princess pop up tent Kids/Toys/Dress Up & Pretend Play Disney Excellent condition, folds down into a nice tight circle for storage",12
Medium LuLaRoe Carly Women/Dresses/Asymmetrical Hem LuLaRoe Medium LuLaRoe Carly Worn once excellent condition,30
Victoria's Secret pink logo hoodie Women/Sweaters/Hooded PINK Victoria's Secret pink logo hoodie size medium,18
"White Bralet Women/Tops & Blouses/Tank, Cami NA Cross cross front design. Bundle to save!",5
"Jordan Nike Infant Shoes 9-12 Months Kids/Boys 0-24 Mos/Shoes Nike Never worn. Custom made sneakers for a photo shoot but were not used. Size: 9-12 months. Red, white, & black baby booties.",20
Black Nike Pro Shorts Women/Athletic Apparel/Shorts Nike Euc!,16
"6G plugs Women/Jewelry/Earrings Hot Topic Size 6G Glow in the dark. Havent been worn. Free shipping. No tracking avalible. Any questions, you can message me!",4
Vintage Tommy Hilfiger LS Sweatshirt Women/Tops & Blouses/T-Shirts Tommy Hilfiger Size M,19
"Goat case/ anti gravity read description Electronics/Cell Phones & Accessories/Cases, Covers & Skins NA Free shipping Anti-Gravity Case. Goat case is just another name of the original authentic anti gravity case. Description: Available for.. Iphone 5/ 5s/ SE Iphone 6/6s (SOLD OUT) Iphone 6 plus/ 6s plus Iphone 7 IPHONE 7 Plus Samsung Galaxy s7 Samsung Galaxy s7 edge All in Black or white Message me color of choice and device model after purchase WIth suction technology, you can stick your case to: - Mirrors - Windows - Kitchen Cabinets - Tile - Whiteboards - Flat Metal - And many other smooth, flat, non-porouse surfaces Simply peel off the applied plastic and .... Please apply enough pressure so that your phone sticks well without falling. The Anti-Gravity Case is perfect for going hands-free while taking selfies, Skyping, having FaceTime conversations, recording video blogs, live streaming with Periscope and Meerkat and much more!",10
Minion pjs Kids/Boys 2T-5T/Tops & T-Shirts NA Size 2t,5
Justice Gymnast shirt size 5 Kids/Girls (4+)/Tops & T-Shirts Justice No description yet,6
Between The Sheets Radiant Orchid 4oz Beauty/Fragrance/Women NA No description yet,15
Nike Crew Socks 3 pairs Women/Athletic Apparel/Socks Nike New 3 pairs Nike Size 9C-13C sock size 5-6 Unisex,14
Nintendo 64 w/ 6 games & 2 controllers Electronics/Video Games & Consoles/Consoles Nintendo N64 Comes with 6 games one is CIB 2 controllers witj tight sticks Console has all hookups and memory card Works great!,104
Bikini from Zaful Women/Swimwear/Two-Piece NA New without tags - gray bikini from Zaful. See Zaful's website for sizing info. I would say this runs more like a small than a medium.,13
J Crew small blue button down Women/Tops & Blouses/Button Down Shirt J. Crew Size small No rips tears or stains,15
"Size small dress from mini chica Women/Dresses/Above Knee, Mini NA Sheer paisley floral design beautiful pretty ,polyester fabric",41
"Kate Spade iPhone 6s Electronics/Cell Phones & Accessories/Cases, Covers & Skins NA Pink striped case for 6/6S!",9
Acacia Bikini Cover Up Women/Swimwear/Cover-Ups Acacia Swimwear size s but very stretchy material at top. Would fit up to a xl Never worn out just tried on .. WILLING TO WORK ON PRICE,49
Wallet Women/Women's Accessories/Wallets NA Good shape. Has some marks on the white part of exterior but nothing major. Never carried.,12
Air Jordan 9 Cool Grey Sz 9 Nike Men/Shoes/Athletic Air Jordan 8.9/10 condition natural wear. Natural creasing. Minimal toe and heel drag. Clean everything that I could. Won't come with original box.,66
Gucci Beige Bucket Hat (Unisex) Men/Men's Accessories/Hats Gucci Gucci Monogram Fedora/Bucket Hat with Signature Green/Red/Green Web band. One size fits all.,63
"Rue21 Navy Lace Dress Size L Women/Dresses/Above Knee, Mini Rue21 Pic 3 shows tiny flaw on front that's not noticeable This dress has never been worn and it's exactly like the bright Coral & White Dress next to this listing",8
"HYPERKIN RetroN 2 Gaming Console (Black) Electronics/Video Games & Consoles/Consoles NA Play all your classic Nintendo favorites with the RetroN 2 two-in-one system! Compatible with all NES and SNES games, the RetroN 2 delivers hours of old-school fun. Comes with two wired controllers and supports classic NES and SNES controllers.",39
"Multi butterfly necklace Women/Jewelry/Necklaces NA ""This is an amazing piece. Silver marcasite with black epoxy. Long chain with multiple butterfly' charms. Check out the detail. Very nice. Chain length 22"""" with 1 1/2"""" extender. FREE SHIPPING Check out our other items Cheri Starr Jewelry Keywords: jewelry, fashion, new, trendy, necklace,women's,earrings,rings,set,Cheri Starr Jewelry,unique,bracelet, butterfly""",14
"bundle Kids/Girls 2T-5T/Dresses NA good condition no rips or stains size 4,kc parker by hartstring dress, PL Kids dress , 2 dresses for toddler both flowered, 2 pairs of shoes,laura Ashley dress, George dress 2 piece,rare edditions dress, Minnie mouse sweater and dress, another Laura Ashley Dress and sweet heart rose dress",47
"Express Tank size XS Women/Tops & Blouses/Tank, Cami Express Super cute Tank from Express. Has cute cutouts in the front. Great condition!",10
Listing for Zara Women/Jewelry/Necklaces NA 1 necklace,6
"NWT OS LuLaRoe hot air balloon leggings Women/Athletic Apparel/Pants, Tights, Leggings NA Black background. Brand new in package. Smoke free, pet free home.",39
"Party Dress 3-Wick Candle Beauty/Fragrance/Candles & Home Scents Bath & Body Works Brand new, never used, Bath & Body Works Party Dress 3 wick candle. **Prices are firm. **Please no or rude negative comments. Those comments will be deleted and blocked. SHIPPING: 1-2 CANDLES [rm] 3-4 CANDLES [rm] 5 - or more [rm]",18
Boys clothes Kids/Boys (4+)/Top & T-shirts Disney Size 4 new without tags,8
VS Pink boyfriend tee Women/Tops & Blouses/T-Shirts PINK NWT. Oversized fit. Sold out online,26
north face hat Kids/Girls (4+)/Other The North Face Kids hat- one size. The fur is a little matted.,9
"Knit penguin beanie Women/Women's Accessories/Hats H&M Cute penguin beanie hat Lightly used, probably only worn once or twice From h&m",10
Victoria's Secret green contour dress Women/Dresses/Full-Length Victoria's Secret Body contouring Strapless army green Size medium No signs of wear,10
"Jeffree Star Lavender Snow Skin frost Beauty/Makeup/Face Jeffree Star Cosmetics Brand new and in the box, free shipping.",25
"Vans unisex Nintendo Zelda mn 9/wmn 10.5 Men/Shoes/Fashion Sneakers VANS ""These are just plain awesome!! Limited Edition Nintendo Legend of Zelda Persian Night sneakers, with """"GAME OVER"""" on the bottoms. Guys size 9 & women size 10.5 . These are new with tags, no box""",46
"Cheech & Chong's Nice Dreams (DVD, 2006) Electronics/Media/DVD NA COMEDY LIKE NEW (scratch free disc) Ships within 1 business day upon payment confirmation Tracking number provided directly after shipment",5
"Ipsy, MAC, Sephora, Boxy Charm Bundle!! Beauty/Makeup/Makeup Sets MAC Will bundle 2 beauty bags or one bag and one MAC eyeshadow refill 2 for 24 (shipping included) All brand NEW all never used or even swatched I've been signing up for a bunch of subscription boxes and these are the samples that don't suite my skin tone or that I don't need. All great products tho :) And it comes with a free bag!! •MAC - cleanse off oil •OFRA - Long Lasting Liquid Lipstick in the shade Napa Valley •Maybelline - Color Molten by Eye Studio in the shade Plum Fusion •Lancôme - La Base pro. Perfecting make up primer, smoothing effect •Nuxe Paris - Nuxellence Detox. Detoxifying and youth revealing anti- aging care",24
Hold for ibg28****Exotic coconut Beauty/Fragrance/Women Bath & Body Works Gently used.,18
Printed Forever21 Pants Women/Pants/Casual Pants FOREVER 21 No description yet,6
Blue snowball ice microphone/pop filter Other/Musical instruments/Microphones & Accessories Blue Microphones This is a very good mic and has barely been used. I have everything that came with it.,44
"American Apparel Riding Pants Women/Athletic Apparel/Pants, Tights, Leggings American Apparel Brand new",46
Lucky Brand top. Size medium Women/Tops & Blouses/Blouse Lucky Brand Gently used Lucky Brand 3/4 sleeved top. Size medium. Thin and flowy.,9
